pot,date,n_lesions,size_lesions,genotype_id,type,rep,row,column,canon_fgcc
875,2022-07-11,0,0,FLP443,FLIP,2,37,11,0.12586655228911597
876,2022-07-11,0,0,WLD245,Wild cicer,2,37,12,0.02241087086284628
877,2022-07-11,0,0,INT100,Introgression,2,37,13,0.287257282822989
878,2022-07-11,0,0,INT109,Introgression,2,37,14,0.2848757551625713
879,2022-07-11,0,0,FLP677,FLIP,2,37,15,0.19965085015207248
88,2022-07-11,0,0,FLP646,FLIP,1,4,16,0.00298767447802059
880,2022-07-11,0,0,FLP775,FLIP,2,37,16,0.09510211708750256
881,2022-07-11,0,0,FLP636,FLIP,2,37,17,0.17963475606041124
882,2022-07-11,0,0,FLP617,FLIP,2,37,18,0.08622852515111991
883,2022-07-11,0,0,FLP250,FLIP,2,37,19,0.267274311508246
884,2022-07-11,0,0,FLP699,FLIP,2,37,20,0
885,2022-07-11,0,0,WLD238,Wild cicer,2,37,21,0.04265882439293486
886,2022-07-11,0,0,INT053,Introgression,2,37,22,0.18535837191187415
887,2022-07-11,0,0,INT073,Introgression,2,37,23,0.12081201653140045
888,2022-07-11,0,0,FLP487,FLIP,2,37,24,0.27022886320934836
889,2022-07-11,0,0,FLP969,FLIP,2,38,1,0.2592486626609689
89,2022-07-11,1,0.00132160172709078,FLP647,FLIP,1,4,17,0.1941822796828796
890,2022-07-11,0,0,FLP864,FLIP,2,38,2,0.30738930663386393
891,2022-07-11,0,0,FLP681,FLIP,2,38,3,0.2763333909953705
892,2022-07-11,0,0,INT074,Introgression,2,38,4,0.3131096102076351
893,2022-07-11,0,0,FLP971,FLIP,2,38,5,0.11800320504873806
894,2022-07-11,0,0,WLD252,Wild cicer,2,38,6,0.05123762361474566
895,2022-07-11,0,0,CVR212,Cultivar,2,38,7,0.30438175848969246
896,2022-07-11,0,0,FLP647,FLIP,2,38,8,0.04981665648495537
897,2022-07-11,0,0,FLP457,FLIP,2,38,9,0.260874991007652
898,2022-07-11,0,0,WLD129,Wild cicer,2,38,10,0.06770626829846894
899,2022-07-11,0,0,WLD136,Wild cicer,2,38,11,0.05013463514336998
9,2022-07-11,0,0,FLP425,FLIP,1,1,9,0.2515409924721065
90,2022-07-11,0,0,WLD152,Wild cicer,1,4,18,0.05372514416130161
900,2022-07-11,0,0,FLP665,FLIP,2,38,12,0.13992717109088695
901,2022-07-11,0,0,FLP252,FLIP,2,38,13,0.26678078213216494
902,2022-07-11,0,0,INT088,Introgression,2,38,14,0.28771768942215187
903,2022-07-11,1,1.6230095769334486e-4,CVR116,Cultivar,2,38,15,0.2488216124871232
904,2022-07-11,0,0,FLP514,FLIP,2,38,16,0.22971970703840391
905,2022-07-11,0,0,CVR196,Cultivar,2,38,17,0.1752161776195249
906,2022-07-11,0,0,FLP935,FLIP,2,38,18,0.3533703455516931
907,2022-07-11,0,0,FLP620,FLIP,2,38,19,0.09106776285886722
908,2022-07-11,0,0,FLP360,FLIP,2,38,20,0.2932160703905711
909,2022-07-11,0,0,VVL013,Vavilov,2,38,21,0.2763135173292196
91,2022-07-11,0,0,FLP648,FLIP,1,4,19,0.32544122005427667
910,2022-07-11,0,0,FLP441,FLIP,2,38,22,0.31557394481034834
911,2022-07-11,1,2.6829341986042726e-4,INT058,Introgression,2,38,23,0.15795921084514877
912,2022-07-11,0,0,FLP710,FLIP,2,38,24,0.19212204295856827
913,2022-07-11,0,0,FLP757,FLIP,2,39,1,0.16040367178171103
914,2022-07-11,0,0,FLP741,FLIP,2,39,2,0.23820907476253564
915,2022-07-11,0,0,FLP758,FLIP,2,39,3,0.2710072484669258
916,2022-07-11,1,4.7696607975187047e-4,WLD145,Wild cicer,2,39,4,0.03884308049195956
917,2022-07-11,0,0,FLP773,FLIP,2,39,5,0.13294157743884102
918,2022-07-11,0,0,INT075,Introgression,2,39,6,0.1763092292578251
919,2022-07-11,0,0,WLD161,Wild cicer,2,39,7,0.03156600640303356
92,2022-07-11,0,0,FLP649,FLIP,1,4,20,0.17406019270508014
920,2022-07-11,0,0,FLP973,FLIP,2,39,8,0.1667234976177014
921,2022-07-11,0,0,FLP828,FLIP,2,39,9,0.20787192338316687
922,2022-07-11,0,0,FLP721,FLIP,2,39,10,0.01338491415263993
923,2022-07-11,0,0,WLD139,Wild cicer,2,39,11,0.04792534592292682
924,2022-07-11,0,0,FLP907,FLIP,2,39,12,0.0447058120064789
925,2022-07-11,0,0,FLP632,FLIP,2,39,13,0.461960057400282
926,2022-07-11,0,0,FLP760,FLIP,2,39,14,0.1707843500678713
927,2022-07-11,1,4.3721890643921466e-4,FLP790,FLIP,2,39,15,0.2641309599787099
928,2022-07-11,0,0,FLP678,FLIP,2,39,16,0.24639371293902
929,2022-07-11,0,0,FLP537,FLIP,2,39,17,0.09648664916268286
93,2022-07-11,0,0,WLD153,Wild cicer,1,4,21,0.00991695940930561
930,2022-07-11,0,0,WLD156,Wild cicer,2,39,18,0.00683654115591408
931,2022-07-11,0,0,FLP774,FLIP,2,39,19,0.30227183760000387
932,2022-07-11,0,0,FLP312,FLIP,2,39,20,0.2801126998417358
933,2022-07-11,0,0,WLD216,Wild cicer,2,39,21,0.03655429660691273
934,2022-07-11,0,0,FLP662,FLIP,2,39,22,0.28090764648777233
935,2022-07-11,0,0,FLP728,FLIP,2,39,23,0.3701735302822901
936,2022-07-11,0,0,FLP214,FLIP,2,39,24,0.27511116052708934
937,2022-07-11,0,0,FLP358,FLIP,2,40,1,0.26401834253718803
938,2022-07-11,0,0,FLP638,FLIP,2,40,2,0.3650759349145809
939,2022-07-11,0,0,FLP836,FLIP,2,40,3,0.35891509840779784
94,2022-07-11,0,0,FLP650,FLIP,1,4,22,0.3443510133968704
940,2022-07-11,1,5.167132530645264e-4,FLP762,FLIP,2,40,4,0.3024010164299848
941,2022-07-11,0,0,FLP102,FLIP,2,40,5,0.1487775770834269
942,2022-07-11,0,0,INT108,Introgression,2,40,6,0.2602092231915964
943,2022-07-11,0,0,FLP742,FLIP,2,40,7,0.3138151253559925
944,2022-07-11,0,0,CVR191,Cultivar,2,40,8,0.28098051659699236
945,2022-07-11,0,0,FLP769,FLIP,2,40,9,0.2144037349914336
946,2022-07-11,0,0,FLP942,FLIP,2,40,10,0.29056956051480787
947,2022-07-11,0,0,FLP805,FLIP,2,40,11,0.057063920074655
948,2022-07-11,0,0,FLP409,FLIP,2,40,12,0.26882114519032535
949,2022-07-11,0,0,FLP549,FLIP,2,40,13,0.14007622358701882
95,2022-07-11,0,0,FLP651,FLIP,1,4,23,0.19761711164929577
950,2022-07-11,0,0,FLP789,FLIP,2,40,14,0.11448225386233464
951,2022-07-11,0,0,FLP952,FLIP,2,40,15,0.2853990950378787
952,2022-07-11,0,0,FLP352,FLIP,2,40,16,0.2543564285101525
953,2022-07-11,0,0,CVR477,Cultivar,2,40,17,0.1575120533567532
954,2022-07-11,0,0,FLP553,FLIP,2,40,18,0.18545442796493697
955,2022-07-11,0,0,FLP849,FLIP,2,40,19,0.2859688068008715
956,2022-07-11,0,0,FLP781,FLIP,2,40,20,0.29885687929973864
957,2022-07-11,0,0,INT050,Introgression,2,40,21,0.1729505796783208
958,2022-07-11,0,0,FLP660,FLIP,2,40,22,0.28346472486585644
959,2022-07-11,0,0,WLD284,Wild cicer,2,40,23,0.04338421320744318
96,2022-07-11,0,0,WLD154,Wild cicer,1,4,24,0.00454113271548363
960,2022-07-11,0,0,WLD085,Wild cicer,2,40,24,0.05331773400520789
961,2022-07-11,0,0,FLP738,FLIP,2,41,1,0.2604940790730928
962,2022-07-11,0,0,FLP209,FLIP,2,41,2,0.26949684983945643
963,2022-07-11,0,0,FLP960,FLIP,2,41,3,0.2545882879485798
964,2022-07-11,0,0,FLP149,FLIP,2,41,4,0.2838423245227238
965,2022-07-11,0,0,FLP906,FLIP,2,41,5,0.13603855708069165
966,2022-07-11,0,0,FLP367,FLIP,2,41,6,0.28283207982671904
967,2022-07-11,0,0,FLP521,FLIP,2,41,7,0.2554925397584463
968,2022-07-11,0,0,WLD135,Wild cicer,2,41,8,0.02580595549696059
969,2022-07-11,0,0,FLP737,FLIP,2,41,9,0.30445131632122063
97,2022-07-11,0,0,WLD155,Wild cicer,1,5,1,0.04722314305226122
970,2022-07-11,0,0,WLD223,Wild cicer,2,41,10,0.0699685539619812
971,2022-07-11,0,0,FLP947,FLIP,2,41,11,0.20133017494182465
972,2022-07-11,0,0,WLD211,Wild cicer,2,41,12,0.03885301732503501
973,2022-07-11,0,0,WLD183,Wild cicer,2,41,13,0.01380888569719275
974,2022-07-11,0,0,FLP733,FLIP,2,41,14,0.2485069461064004
975,2022-07-11,0,0,FLP667,FLIP,2,41,15,0.28618079257314794
976,2022-07-11,0,0,FLP637,FLIP,2,41,16,0.05368539682899978
977,2022-07-11,0,0,FLP329,FLIP,2,41,17,0.17564014916407772
978,2022-07-11,1,3.312264442721324e-4,OTH006,Other,2,41,18,0.21303907658240423
979,2022-07-11,0,0,FLP951,FLIP,2,41,19,0.26478679096169
98,2022-07-11,0,0,FLP351,FLIP,1,5,2,0.27645263299227596
980,2022-07-11,0,0,FLP927,FLIP,2,41,20,0.23749362278110275
981,2022-07-11,0,0,FLP945,FLIP,2,41,21,0.12892047232097295
982,2022-07-11,0,0,FLP787,FLIP,2,41,22,0.2649391557355137
983,2022-07-11,0,0,FLP939,FLIP,2,41,23,0.09882842949079876
984,2022-07-11,0,0,FLP613,FLIP,2,41,24,0.05268840124376231
985,2022-07-11,0,0,OTH002,Other,2,42,1,0.2826068449436754
986,2022-07-11,0,0,FLP170,FLIP,2,42,2,0.30407702894204514
987,2022-07-11,8,0.00166938477026576,WLD159,Wild cicer,2,42,3,0.00670736232593315
988,2022-07-11,0,0,INT054,Introgression,2,42,4,0.35023361857754065
989,2022-07-11,0,0,FLP706,FLIP,2,42,5,0
99,2022-07-11,0,0,CVR114,Cultivar,1,5,3,0.2638030444872198
990,2022-07-11,0,0,FLP174,FLIP,2,42,6,0.30141064540013096
991,2022-07-11,0,0,INT103,Introgression,2,42,7,0.3528403811210021
992,2022-07-11,0,0,CVR192,Cultivar,2,42,8,0.19945211349056335
993,2022-07-11,0,0,FLP878,FLIP,2,42,9,0.3594715610600234
994,2022-07-11,0,0,FLP949,FLIP,2,42,10,0.2513687540321319
995,2022-07-11,0,0,FLP848,FLIP,2,42,11,0.32371883565453086
996,2022-07-11,0,0,FLP690,FLIP,2,42,12,0.17479883063035573
997,2022-07-11,0,0,FLP694,FLIP,2,42,13,0.31897234172215444
998,2022-07-11,0,0,WLD151,Wild cicer,2,42,14,0.02518987184628229
999,2022-07-11,0,0,WLD260,Wild cicer,2,42,15,0.01800554153272722
1,2022-07-18,1,9.274369190132568e-4,FLP609,FLIP,1,1,1,0.22592052452588773
10,2022-07-18,0,0,FLP612,FLIP,1,1,10,0.2972173018422883
100,2022-07-18,0,0,FLP652,FLIP,1,5,4,0.3336921037845974
1000,2022-07-18,0,0,FLP929,FLIP,2,42,16,0.2524121215050548
1001,2022-07-18,0,0,WLD241,Wild cicer,2,42,17,0.01459720778784563
1002,2022-07-18,0,0,FLP956,FLIP,2,42,18,0.3082438742783532
1003,2022-07-18,0,0,WLD170,Wild cicer,2,42,19,0.0690344916528883
1004,2022-07-18,0,0,FLP815,FLIP,2,42,20,0.1881539342837693
1005,2022-07-18,0,0,FLP091,FLIP,2,42,21,0.31570643591802106
1006,2022-07-18,0,0,WLD130,Wild cicer,2,42,22,0.01996640992628397
1007,2022-07-18,0,0,FLP496,FLIP,2,42,23,0.250305512893058
1008,2022-07-18,0,0,FLP292,FLIP,2,42,24,0.45230145565093827
1009,2022-07-18,0,0,FLP216,FLIP,2,43,1,0.3099563218450236
101,2022-07-18,0,0,VVL001,Vavilov,1,5,5,0.2097234866128936
1010,2022-07-18,0,0,INT082,Introgression,2,43,2,0.2920932082530445
1011,2022-07-18,0,0,WLD153,Wild cicer,2,43,3,0.00432252238782358
1012,2022-07-18,0,0,FLP716,FLIP,2,43,4,0.3336954160622892
1013,2022-07-18,0,0,CVR034,Cultivar,2,43,5,0.30380210989362416
1014,2022-07-18,0,0,WLD188,Wild cicer,2,43,6,0.02162254877219339
1015,2022-07-18,0,0,INT069,Introgression,2,43,7,0.2730807343020044
1016,2022-07-18,0,0,FLP531,FLIP,2,43,8,0.24735427346964745
1017,2022-07-18,0,0,FLP873,FLIP,2,43,9,0.44612074547800434
1018,2022-07-18,0,0,FLP615,FLIP,2,43,10,0.32210575641861505
1019,2022-07-18,0,0,WLD227,Wild cicer,2,43,11,0.111275969056654
102,2022-07-18,0,0,FLP653,FLIP,1,5,6,0.04723970444072032
1020,2022-07-18,0,0,FLP804,FLIP,2,43,12,0.2958460188778753
1021,2022-07-18,0,0,WLD179,Wild cicer,2,43,13,0.01531597204697032
1022,2022-07-18,2,4.2728244168834065e-4,FLP850,FLIP,2,43,14,0.3192969449359527
1023,2022-07-18,0,0,INT045,Introgression,2,43,15,0.16396105802272448
1024,2022-07-18,0,0,FLP812,FLIP,2,43,16,0.263763297154918
1025,2022-07-18,0,0,FLP685,FLIP,2,43,17,0.22607951385509503
1026,2022-07-18,0,0,FLP692,FLIP,2,43,18,0.36688112625662217
1027,2022-07-18,0,0,FLP752,FLIP,2,43,19,0.29691588457233276
1028,2022-07-18,0,0,FLP417,FLIP,2,43,20,0.37206815312201047
1029,2022-07-18,0,0,FLP809,FLIP,2,43,21,0.17274853073911986
103,2022-07-18,0,0,FLP654,FLIP,1,5,7,0.2343171484746485
1030,2022-07-18,0,0,WLD275,Wild cicer,2,43,22,0.07199566790937434
1031,2022-07-18,0,0,FLP767,FLIP,2,43,23,0.15173544106222114
1032,2022-07-18,0,0,VVL015,Vavilov,2,43,24,0.315689874529562
1033,2022-07-18,0,0,FLP397,FLIP,2,44,1,0.06261198520845156
1034,2022-07-18,0,0,WLD146,Wild cicer,2,44,2,0.33677914659337255
1035,2022-07-18,0,0,FLP421,FLIP,2,44,3,0.21388039511612625
1036,2022-07-18,0,0,WLD209,Wild cicer,2,44,4,0.07212153446166346
1037,2022-07-18,0,0,VVL003,Vavilov,2,44,5,0.09530416602670352
1038,2022-07-18,0,0,FLP824,FLIP,2,44,6,0.2920932082530445
1039,2022-07-18,0,0,FLP715,FLIP,2,44,7,0.34270481138403647
104,2022-07-18,0,0,WLD156,Wild cicer,1,5,8,0.00222916288659408
1040,2022-07-18,0,0,FLP207,FLIP,2,44,8,0.23594347682133152
1041,2022-07-18,0,0,FLP379,FLIP,2,44,9,0.2965680954146918
1042,2022-07-18,0,0,WLD282,Wild cicer,2,44,10,0.05731565317923323
1043,2022-07-18,0,0,WLD187,Wild cicer,2,44,11,0.02741241017749273
1044,2022-07-18,0,0,FLP286,FLIP,2,44,12,0.3656622080660328
1045,2022-07-18,0,0,FLP705,FLIP,2,44,13,0.22948784759997665
1046,2022-07-18,0,0,FLP435,FLIP,2,44,14,0.34314534431704835
1047,2022-07-18,0,0,FLP616,FLIP,2,44,15,0.2215781284719132
1048,2022-07-18,0,0,WLD201,Wild cicer,2,44,16,0.01337497731956448
1049,2022-07-18,0,0,FLP822,FLIP,2,44,17,0.4863549826005278
105,2022-07-18,0,0,FLP655,FLIP,1,5,9,0.2027180192946967
1050,2022-07-18,0,0,WLD236,Wild cicer,2,44,18,0.03452055810413597
1051,2022-07-18,0,0,WLD167,Wild cicer,2,44,19,0.01993328714936578
1052,2022-07-18,0,0,WLD184,Wild cicer,2,44,20,0.00867485527487354
1053,2022-07-18,0,0,FLP579,FLIP,2,44,21,0.32301332050617343
1054,2022-07-18,0,0,FLP187,FLIP,2,44,22,0.3546290110745843
1055,2022-07-18,0,0,WLD219,Wild cicer,2,44,23,0.04948211643808167
1056,2022-07-18,0,0,Genesis090,Cultivar,2,44,24,0.31391449368674706
1057,2022-07-18,0,0,FLP583,FLIP,2,45,1,0.0914321134049673
1058,2022-07-18,0,0,FLP475,FLIP,2,45,2,0.2639355355948926
1059,2022-07-18,0,0,FLP656,FLIP,2,45,3,0.3469511513849482
106,2022-07-18,0,0,FLP656,FLIP,1,5,10,0.28113619364850784
1060,2022-07-18,0,0,WLD213,Wild cicer,2,45,4,0.03017484977246964
1061,2022-07-18,0,0,VVL008,Vavilov,2,45,5,0.29064905517941153
1062,2022-07-18,0,0,WLD268,Wild cicer,2,45,6,0.01927745616638565
1063,2022-07-18,0,0,INT060,Introgression,2,45,7,0.09452246849143428
1064,2022-07-18,0,0,FLP914,FLIP,2,45,8,0.1964379407910082
1065,2022-07-18,0,0,FLP844,FLIP,2,45,9,0.33319857440851636
1066,2022-07-18,0,0,FLP419,FLIP,2,45,10,0.43332541675450814
1067,2022-07-18,0,0,FLP932,FLIP,2,45,11,0.2509182842660445
1068,2022-07-18,0,0,OTH003,Other,2,45,12,0.17086053245478314
1069,2022-07-18,0,0,FLP928,FLIP,2,45,13,0.35973985555306076
107,2022-07-18,0,0,FLP563,FLIP,1,5,11,0.3487397813385304
1070,2022-07-18,0,0,FLP900,FLIP,2,45,14,0.198051020026924
1071,2022-07-18,0,0,FLP683,FLIP,2,45,15,0.2539225201325242
1072,2022-07-18,0,0,FLP895,FLIP,2,45,16,0.19913413483214876
1073,2022-07-18,0,0,FLP814,FLIP,2,45,17,0.18259593231689727
1074,2022-07-18,0,0,FLP649,FLIP,2,45,18,0.18583865217718792
1075,2022-07-18,0,0,WLD263,Wild cicer,2,45,19,0.00132822335441935
1076,2022-07-18,0,0,WLD224,Wild cicer,2,45,20,0.01537228076773124
1077,2022-07-18,0,0,FLP703,FLIP,2,45,21,0.23808983276563017
1078,2022-07-18,0,0,FLP605,FLIP,2,45,22,0.17887624446898473
1079,2022-07-18,0,0,FLP434,FLIP,2,45,23,0.19730906982395657
108,2022-07-18,0,0,WLD157,Wild cicer,1,5,12,0.05600730349096479
1080,2022-07-18,0,0,WLD220,Wild cicer,2,45,24,0.0349312805379215
1081,2022-07-18,0,0,WLD234,Wild cicer,2,46,1,0.05995222622192103
1082,2022-07-18,0,0,FLP063,FLIP,2,46,2,0.26198129175671947
1083,2022-07-18,0,0,WLD173,Wild cicer,2,46,3,0
1084,2022-07-18,0,0,FLP746,FLIP,2,46,4,0.26901325729645087
1085,2022-07-18,0,0,FLP664,FLIP,2,46,5,0.448320097865372
1086,2022-07-18,1,5.962075996898381e-4,WLD164,Wild cicer,2,46,6,0.02860483014654751
1087,2022-07-18,0,0,FLP182,FLIP,2,46,7,0.19129397353561356
1088,2022-07-18,0,0,FLP725,FLIP,2,46,8,0.12772805235191817
1089,2022-07-18,0,0,VVL004,Vavilov,2,46,9,0.29893306168665046
109,2022-07-18,0,0,FLP489,FLIP,1,5,13,0.4604264728289698
1090,2022-07-18,0,0,FLP066,FLIP,2,46,10,0.25693006827669573
1091,2022-07-18,0,0,FLP543,FLIP,2,46,11,0.23424759064312028
1092,2022-07-18,0,0,FLP749,FLIP,2,46,12,0.216682582043405
1093,2022-07-18,0,0,FLP783,FLIP,2,46,13,0
1094,2022-07-18,0,0,FLP934,FLIP,2,46,14,0.3131592943730124
1095,2022-07-18,1,5.167132530645264e-4,FLP887,FLIP,2,46,15,0.01192088741285601
1096,2022-07-18,0,0,FLP322,FLIP,2,46,16,0.17474914646497844
1097,2022-07-18,0,0,WLD134,Wild cicer,2,46,17,0.01054960444844301
1098,2022-07-18,0,0,FLP756,FLIP,2,46,18,0.27277600475435704
1099,2022-07-18,0,0,FLP634,FLIP,2,46,19,0.02134431744608061
11,2022-07-18,0,0,WLD136,Wild cicer,1,1,11,0.04257601745063939
110,2022-07-18,0,0,FLP657,FLIP,1,5,14,0.3102974864472809
1100,2022-07-18,0,0,WLD235,Wild cicer,2,46,20,0.00521683736461467
1101,2022-07-18,0,0,FLP896,FLIP,2,46,21,0.2534488644225941
1102,2022-07-18,0,0,FLP674,FLIP,2,46,22,0.3901465647639577
1103,2022-07-18,0,0,FLP940,FLIP,2,46,23,0.373777288410989
1104,2022-07-18,0,0,WLD253,Wild cicer,2,46,24,0.01307356004960896
1105,2022-07-18,0,0,FLP106,FLIP,2,47,1,0.28801248213672376
1106,2022-07-18,0,0,WLD169,Wild cicer,2,47,2,0.0845227021398332
1107,2022-07-18,0,0,FLP420,FLIP,2,47,3,0.33845184682774104
1108,2022-07-18,0,0,FLP833,FLIP,2,47,4,0.39960642985179234
1109,2022-07-18,0,0,FLP276,FLIP,2,47,5,0.299691573278077
111,2022-07-18,0,0,INT043,Introgression,1,5,15,0.17284458679218262
1110,2022-07-18,0,0,VVL002,Vavilov,2,47,6,0.3877716616589236
1111,2022-07-18,0,0,FLP839,FLIP,2,47,7,0.30847573371678055
1112,2022-07-18,0,0,INT086,Introgression,2,47,8,0.280712222103955
1113,2022-07-18,0,0,FLP800,FLIP,2,47,9,0.40546916136631167
1114,2022-07-18,2,0.00104667823359041,FLP806,FLIP,2,47,10,0.14045382324388617
1115,2022-07-18,0,0,WLD163,Wild cicer,2,47,11,0.08636764081417629
1116,2022-07-18,0,0,CVR032,Cultivar,2,47,12,0.19623257957411544
1117,2022-07-18,0,0,FLP643,FLIP,2,47,13,0.35650707252584557
1118,2022-07-18,0,0,FLP375,FLIP,2,47,14,0.23206479964421167
1119,2022-07-18,0,0,FLP393,FLIP,2,47,15,0.30716738402851207
112,2022-07-18,0,0,CVR143,Cultivar,1,5,16,0.2438631327824704
1120,2022-07-18,0,0,FLP885,FLIP,2,47,16,0.11985476827846478
1121,2022-07-18,0,0,WLD267,Wild cicer,2,47,17,0.03742542563986109
1122,2022-07-18,0,0,WLD210,Wild cicer,2,47,18,0.02243074452899719
1123,2022-07-18,0,0,FLP666,FLIP,2,47,19,0.3097509606281308
1124,2022-07-18,0,0,WLD270,Wild cicer,2,47,20,0
1125,2022-07-18,0,0,WLD218,Wild cicer,2,47,21,0.0931909328593231
1126,2022-07-18,0,0,WLD276,Wild cicer,2,47,22,0.06602363123102498
1127,2022-07-18,0,0,FLP682,FLIP,2,47,23,0.1221799872181216
1128,2022-07-18,0,0,WLD249,Wild cicer,2,47,24,0.01306031093884169
1129,2022-07-18,0,0,WLD155,Wild cicer,2,48,1,0.09073322281199352
113,2022-07-18,0,0,FLP543,FLIP,1,5,17,0.37818593001879985
1130,2022-07-18,0,0,FLP624,FLIP,2,48,2,0.4020608276214301
1131,2022-07-18,0,0,FLP955,FLIP,2,48,3,0.19768004492544028
1132,2022-07-18,0,0,FLP832,FLIP,2,48,4,0.19726601021396292
1133,2022-07-18,0,0,FLP696,FLIP,2,48,5,0.3758739601899103
1134,2022-07-18,0,0,FLP345,FLIP,2,48,6,0.3838565494271937
1135,2022-07-18,0,0,FLP719,FLIP,2,48,7,0.4304669211064685
1136,2022-07-18,0,0,FLP840,FLIP,2,48,8,0.36292295441489864
1137,2022-07-18,0,0,FLP708,FLIP,2,48,9,0.3742840668978373
1138,2022-07-18,0,0,FLP776,FLIP,2,48,10,0
1139,2022-07-18,0,0,FLP922,FLIP,2,48,11,0.2467381898189691
114,2022-07-18,0,0,FLP419,FLIP,1,5,18,0.3715878728566967
1140,2022-07-18,0,0,FLP202,FLIP,2,48,12,0.30121853329400544
1141,2022-07-18,0,0,WLD137,Wild cicer,2,48,13,0.00436558199781723
1142,2022-07-18,0,0,WLD272,Wild cicer,2,48,14,0.04759411815374494
1143,2022-07-18,0,0,FLP825,FLIP,2,48,15,0.2434822208479112
1144,2022-07-18,0,0,FLP673,FLIP,2,48,16,0.2145594120429491
1145,2022-07-18,0,0,INT078,Introgression,2,48,17,0.4388337345560029
1146,2022-07-18,0,0,FLP143,FLIP,2,48,18,0.3969996673083309
1147,2022-07-18,0,0,FLP968,FLIP,2,48,19,0.2973564175053447
1148,2022-07-18,0,0,FLP085,FLIP,2,48,20,0.3712102731998294
1149,2022-07-18,0,0,FLP723,FLIP,2,48,21,0.31633576867946667
115,2022-07-18,0,0,FLP658,FLIP,1,5,19,0.23696034607271993
1150,2022-07-18,0,0,FLP747,FLIP,2,48,22,0.3524992165187448
1151,2022-07-18,0,0,FLP872,FLIP,2,48,23,0.45203978571328457
1152,2022-07-18,0,0,FLP195,FLIP,2,48,24,0.3019339852754383
1153,2022-07-18,0,0,FLP867,FLIP,2,49,1,0.44955226516672864
1154,2022-07-18,0,0,FLP669,FLIP,2,49,2,0.15916819220266262
1155,2022-07-18,0,0,FLP693,FLIP,2,49,3,0.00402441739555989
1156,2022-07-18,0,0,FLP856,FLIP,2,49,4,0.26237876507973773
1157,2022-07-18,0,0,WLD228,Wild cicer,2,49,5,0.03820381089743852
1158,2022-07-18,0,0,FLP778,FLIP,2,49,6,0
1159,2022-07-18,0,0,WLD206,Wild cicer,2,49,7,0.00674710965823498
116,2022-07-18,0,0,VVL002,Vavilov,1,5,20,0.32842558225460544
1160,2022-07-18,0,0,WLD147,Wild cicer,2,49,8,0.01685618117366608
1161,2022-07-18,1,8.446305133060301e-4,FLP771,FLIP,2,49,9,0.4079334959690249
1162,2022-07-18,0,0,FLP686,FLIP,2,49,10,0.31398073924058345
1163,2022-07-18,0,0,INT046,Introgression,2,49,11,0.3040836534974288
1164,2022-07-18,1,1.5898902182791342e-4,WLD217,Wild cicer,2,49,12,0.01705823011286703
1165,2022-07-18,0,0,INT056,Introgression,2,49,13,0.2335619491609138
1166,2022-07-18,0,0,FLP744,FLIP,2,49,14,0.2782843225558518
1167,2022-07-18,0,0,FLP527,FLIP,2,49,15,0.3692394679731972
1168,2022-07-18,0,0,WLD221,Wild cicer,2,49,16,0.00676035876900225
1169,2022-07-18,0,0,WLD185,Wild cicer,2,49,17,0.00204698761354404
117,2022-07-18,0,0,FLP659,FLIP,1,5,21,0.3099033254019545
1170,2022-07-18,0,0,FLP563,FLIP,2,49,18,0.257546151927374
1171,2022-07-18,0,0,CVR217,Cultivar,2,49,19,0.3278856809908389
1172,2022-07-18,0,0,INT061,Introgression,2,49,20,0.0742745149613457
1173,2022-07-18,0,0,VVL011,Vavilov,2,49,21,0.3106684615487646
1174,2022-07-18,0,0,FLP792,FLIP,2,49,22,0.16342115675895802
1175,2022-07-18,0,0,FLP807,FLIP,2,49,23,0.398423946715813
1176,2022-07-18,0,0,FLP730,FLIP,2,49,24,0.18002229255035404
1177,2022-07-18,0,0,WLD281,Wild cicer,2,50,1,0.06118439352327764
1178,2022-07-18,0,0,FLP925,FLIP,2,50,2,0.42260688614378233
1179,2022-07-18,0,0,FLP866,FLIP,2,50,3,0.3128711262138241
118,2022-07-18,0,0,FLP579,FLIP,1,5,22,0.3007548144171508
1180,2022-07-18,0,0,FLP697,FLIP,2,50,4,0.3294358269506102
1181,2022-07-18,0,0,FLP722,FLIP,2,50,5,0.39596954894617525
1182,2022-07-18,0,0,WLD262,Wild cicer,2,50,6,0.0519828860954049
1183,2022-07-18,0,0,WLD208,Wild cicer,2,50,7,0.01026143628925477
1184,2022-07-18,0,0,CVR195,Cultivar,2,50,8,0.22631137329352236
1185,2022-07-18,0,0,WLD257,Wild cicer,2,50,9,0.02929378390644583
1186,2022-07-18,0,0,INT080,Introgression,2,50,10,0.217103241310266
1187,2022-07-18,0,0,INT072,Introgression,2,50,11,0.26236551596897045
1188,2022-07-18,0,0,FLP157,FLIP,2,50,12,0.25546604153691177
1189,2022-07-18,1,1.8548680879239412e-4,INT096,Introgression,2,50,13,0.2914340649923726
119,2022-07-18,0,0,FLP443,FLIP,1,5,23,0.2877574367544537
1190,2022-07-18,1,2.3848303987593532e-4,FLP363,FLIP,2,50,14,0.3008177476932954
1191,2022-07-18,0,0,FLP868,FLIP,2,50,15,0.3419363629595345
1192,2022-07-18,0,0,FLP972,FLIP,2,50,16,0.2278317087540672
1193,2022-07-18,0,0,FLP084,FLIP,2,50,17,0.2784466241627509
1194,2022-07-18,0,0,FLP827,FLIP,2,50,18,0.04315235376901587
